_path,ts,ts_delta,peer,gaps,acks,percent_lost,mem,pkts_proc,bytes_recv,pkts_dropped,pkts_link,pkt_lag,events_proc,events_queued,active_tcp_conns,active_udp_conns,active_icmp_conns,tcp_conns,udp_conns,icmp_conns,timers,active_timers,files,active_files,dns_requests,active_dns_requests,reassem_tcp_size,reassem_file_size,reassem_frag_size,reassem_unknown_size,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,geo.orig.country_code,geo.orig.region,geo.orig.city,geo.orig.latitude,geo.orig.longitude,geo.resp.country_code,geo.resp.region,geo.resp.city,geo.resp.latitude,geo.resp.longitude,community_id,uids,client_addr,server_addr,mac,host_name,client_fqdn,domain,requested_addr,assigned_addr,lease_time,client_message,server_message,msg_types,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,mode,stratum,poll,precision,root_delay,root_disp,ref_id,ref_time,org_time,rec_time,xmt_time,num_exts,fuid,tx_hosts,rx_hosts,conn_uids,source,depth,analyzers,mime_type,filename,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,parent_fuid,md5,sha1,sha256,extracted,extracted_cutoff,extracted_size,event_type,src_ip,src_port,dest_ip,dest_port,vlan,app_proto,alert.severity,alert.signature,alert.category,alert.action,alert.signature_id,alert.gid,alert.rev,alert.metadata.signature_severity,alert.metadata.former_category,alert.metadata.attack_target,alert.metadata.deployment,alert.metadata.affected_product,alert.metadata.created_at,alert.metadata.performance_impact,alert.metadata.updated_at,alert.metadata.malware_family,alert.metadata.tag,flow_id,pcap_cnt,tx_id,icmp_code,icmp_type,tunnel.src_ip,tunnel.src_port,tunnel.dest_ip,tunnel.dest_port,tunnel.proto,tunnel.depth,request_type,client,success,error_msg,from,till,cipher,forwardable,renewable,client_cert_subject,client_cert_fuid,server_cert_subject,server_cert_fuid,auth_success,auth_attempts,direction,server,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,remote_location.country_code,remote_location.region,remote_location.city,remote_location.latitude,remote_location.longitude,hasshVersion,hassh,hasshServer,cshka,hasshAlgorithms,sshka,hasshServerAlgorithms
conn,2023-11-25T09:33:13.021313Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3TQX6iJnoxreVga5,192.168.169.136,59484,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,7.335ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:oYV0V8trcLPdGfi+I9UEs/MS1bs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:33:13.021313Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3TQX6iJnoxreVga5,192.168.169.136,59484,192.168.169.2,53,udp,15600,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssh,2023-11-25T09:33:13.018291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CzcPHU1orByuHMNuRj,192.168.169.135,49656,192.168.169.136,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.013688Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMBis1goZnWmWuS6a,192.168.169.136,59352,192.168.169.135,113,tcp,,,,,,,,,,,,,,,,,,,276us,0,0,REJ,,,0,Sr,1,60,1,40,,,,,,,,,,,,1:BVI2Qz02YSL5yIk0eCBRSg6Yskg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.01193Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CZwNH62qdh940PzP65,192.168.169.135,38740,192.168.169.136,8180,tcp,,,,,,,,,,,,,,,,,,,11.043352s,4,0,S2,,,0,ShADaF,4,220,3,164,,,,,,,,,,,,1:vUETrE+ybvH47IkJoZbrdZkL8/g=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.01058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CltxYU1SP3EUOWc5Yl,192.168.169.136,46234,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,2.407ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:fkuc4E+zKJwyJN0XtN0qNHENxBs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:33:13.01058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CltxYU1SP3EUOWc5Yl,192.168.169.136,46234,192.168.169.2,53,udp,43950,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.009862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLdTwY15bPii0BbGBg,192.168.169.136,36430,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,3.102ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:Wv5/LvgkxT32MAul6/4La4ug8K4=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:33:13.009862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLdTwY15bPii0BbGBg,192.168.169.136,36430,192.168.169.2,53,udp,8199,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.008235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CGWpBM2bQwFrJG9YB1,192.168.169.135,50384,192.168.169.136,6667,tcp,,,,,,,,,,,,,,,,,,,1.005741s,0,230,SF,,,0,ShAdFafR,6,296,5,498,,,,,,,,,,,,1:4e4Hy/8r3IYlX4nAOWZmVyAD0HQ=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.006968Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChAL1h3mM8xNm47sM1,192.168.169.136,44330,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,1.963ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:goMnf/m4c9HgUf8+Z2lHrekZQ2c=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:33:13.006968Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChAL1h3mM8xNm47sM1,192.168.169.136,44330,192.168.169.2,53,udp,43025,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.006228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDX4h63rUhy8kvFCY9,192.168.169.136,34862,192.168.169.2,53,udp,,,,,,,,,,,,,,,,,,dns,2.646ms,46,46,SF,,,0,Dd,1,74,1,74,,,,,,,,,,,,1:FY5zR7IfkCdj9DE4JW58YdJny+I=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dns,2023-11-25T09:33:13.006228Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDX4h63rUhy8kvFCY9,192.168.169.136,34862,192.168.169.2,53,udp,35343,,135.169.168.192.in-addr.arpa,1,C_INTERNET,12,PTR,3,NXDOMAIN,false,false,true,false,0,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.003315Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIq4y1Av95qZCZSi,192.168.169.135,56112,192.168.169.136,6000,tcp,,,,,,,,,,,,,,,,,,,6.01577s,22,0,SF,,,0,ShADafF,4,238,4,216,,,,,,,,,,,,1:1tBHhW0RsZkxuOH8cmFbZK47M/c=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.003307Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNh7VC2rFJQok0LQdl,192.168.169.135,45792,192.168.169.136,5900,tcp,,,,,,,,,,,,,,,,,,,7.538ms,0,12,SF,,,0,ShAdFf,5,268,3,176,,,,,,,,,,,,1:3mKROFMzO7zFrX6WEyz6uXICE6A=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.0032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJTzY43TwcWjgyZnd5,192.168.169.135,40576,192.168.169.136,5432,tcp,,,,,,,,,,,,,,,,,,,6.015637s,4,0,SF,,,0,ShADafF,4,220,4,216,,,,,,,,,,,,1:mzpQdQfTeztUbK1fXKo9qZQsBrI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.003135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD9ZB13QJLUsw86zR,192.168.169.135,35460,192.168.169.136,3306,tcp,,,,,,,,,,,,,,,,,,,9.794ms,0,66,SF,,,0,ShAdFf,5,268,3,230,,,,,,,,,,,,1:0axG2miYxBMowR1EIyFGitdfkk4=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.003069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CggoLL2G4DhLH3ACt5,192.168.169.135,60470,192.168.169.136,2121,tcp,,,,,,,,,,,,,,,,,,,12.617ms,0,60,SF,,,0,ShAdFf,5,268,3,224,,,,,,,,,,,,1:vfCBExuB6xIKD0gRd+PlyQQ+yYc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.003001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CmiLUzlj6j4xyZXtg,192.168.169.135,57624,192.168.169.136,2049,tcp,,,,,,,,,,,,,,,,,,,6.016989s,44,28,SF,,,0,ShADadFf,6,364,4,244,,,,,,,,,,,,1:lZgBG/7Jh8H0IpKgEprYmPeV6JI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002899Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHQm4u4RODCZUit00d,192.168.169.135,60248,192.168.169.136,1524,tcp,,,,,,,,,,,,,,,,,,,35.444ms,0,28,SF,,,0,ShAdFfR,6,296,4,244,,,,,,,,,,,,1:KnVnDFiFAEVBWP5OaSWSYKOeG/o=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002835Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRYyP33CnbjhKiY6a7,192.168.169.135,57404,192.168.169.136,1099,tcp,,,,,,,,,,,,,,,,,,,6.05031s,7,16,S2,,,0,ShADadF,5,275,4,232,,,,,,,,,,,,1:vP8mTwbGR5TdXMbihRagl5ExBHU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002767Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUEJ0y4sdN7g3cZppb,192.168.169.135,41550,192.168.169.136,514,tcp,,,,,,,,,,,,,,,,,,,27.553ms,0,0,SF,,,0,ShAfFa,3,164,3,164,,,,,,,,,,,,1:X4JT1lhKc7vs4cY5vKw41pJYFBU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002703Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CY9TEn2EfXLuPp8BS5,192.168.169.135,39604,192.168.169.136,513,tcp,,,,,,,,,,,,,,,,,,,6.031453s,32,1,RSTR,,,0,ShADadr,4,248,5,257,,,,,,,,,,,,1:KuA3BynffpBVvQOBRaLGOhUtrr0=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002605Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMWpRS3zG9yt7ji1f2,192.168.169.135,33596,192.168.169.136,512,tcp,,,,,,,,,,,,,,,,,,,28.138ms,0,16,SF,,,0,ShAdFfa,5,268,4,232,,,,,,,,,,,,1:BTJg0OHt4Xi6MwOjT5FPpPNB+hs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002539Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CpCIt3k6izbiRKoJa,192.168.169.135,47288,192.168.169.136,445,tcp,,,,,,,,,,,,,,,,,,,6.024084s,168,101,SF,,,0,ShADadFf,6,488,4,317,,,,,,,,,,,,1:v5egKXNeb0STDCjBPUeu7DCjAlc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002346Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBQCxl4TQBtiunUf61,192.168.169.135,50138,192.168.169.136,139,tcp,,,,,,,,,,,,,,,,,,,11.023492s,18,0,SF,,,0,ShADaFf,5,286,3,164,,,,,,,,,,,,1:onTbXNF8QpxZUGMp2OoJHkiqd5w=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002271Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3lP1s4PHHf0hxEKXh,192.168.169.135,58586,192.168.169.136,111,tcp,,,,,,,,,,,,,,,,,,,6.017877s,44,36,SF,,,0,ShADadFf,6,364,4,252,,,,,,,,,,,,1:DS4CZx3b7GZAySvFE5nLCt6Zkf0=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002194Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHyxNa2kM7YFPlBv7h,192.168.169.135,36640,192.168.169.136,80,tcp,,,,,,,,,,,,,,,,,,http,6.038485s,18,1086,SF,,,0,ShADadfF,6,338,6,1414,,,,,,,,,,,,1:NPJzDdIkkbV95traXwf9BiPNJqo=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002132Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CttpulHv20N37RHD2,192.168.169.135,58078,192.168.169.136,53,tcp,,,,,,,,,,,,,,,,,,dns,6.032289s,32,64,SF,,,0,ShADadFf,6,352,4,280,,,,,,,,,,,,1:MpmtyDYA+c3Z31iAJeVvuZTA15k=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002066Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJCbSS3m35C4NtS7Ic,192.168.169.135,44776,192.168.169.136,25,tcp,,,,,,,,,,,,,,,,,,,11.808ms,0,55,SF,,,0,ShAdFf,5,268,3,219,,,,,,,,,,,,1:A6iVXJEgTzF4IzBa1A3njMtb5P0=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.002007Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CpJTP718DZ3BHkfVgl,192.168.169.135,51180,192.168.169.136,23,tcp,,,,,,,,,,,,,,,,,,,29.476ms,0,12,SF,,,0,ShAdFf,5,268,3,176,,,,,,,,,,,,1:sbkzLoKH+HYc5SZ2k21jjcFs80g=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.001941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CzcPHU1orByuHMNuRj,192.168.169.135,49656,192.168.169.136,22,tcp,,,,,,,,,,,,,,,,,,,17.901ms,0,38,SF,,,0,ShAdFf,5,268,3,202,,,,,,,,,,,,1:gm/uIalJlC0vlu5qw7xNatgFQZs=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:13.001854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUI77X3WKflekBIjLk,192.168.169.135,36354,192.168.169.136,21,tcp,,,,,,,,,,,,,,,,,,,13.875ms,0,62,RSTO,,,0,ShAdFR,7,336,5,330,,,,,,,,,,,,1:hpUdRhJR43k86yqmC4rvPxNCw9w=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:12.908014Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CxXu7y2f0pisGTtMF9,192.168.169.135,55984,192.168.169.136,1105,tcp,,,,,,,,,,,,,,,,,,,3.314ms,0,0,REJ,,,0,Sr,1,60,1,40,,,,,,,,,,,,1:W52h0DhBTNdvGm7SOs6ji1f77eg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:12.908006Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWmSyp4LBWq3bbj8Gf,192.168.169.135,38410,192.168.169.136,6123,tcp,,,,,,,,,,,,,,,,,,,3.318ms,0,0,REJ,,,0,Sr,1,60,1,40,,,,,,,,,,,,1:Gm1e/lIEuBntMNRL9z2wBVfVN5I=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:12.907898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CyJk1T21AquW3uwJa8,192.168.169.135,53398,192.168.169.136,2196,tcp,,,,,,,,,,,,,,,,,,,3.422ms,0,0,REJ,,,0,Sr,1,60,1,40,,,,,,,,,,,,1:6qwFMZ1Eyt3NzOxhshGxY6Ua1Lc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:12.907889Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coc2xj2kkS1pXzMQ42,192.168.169.135,56312,192.168.169.136,1213,tcp,,,,,,,,,,,,,,,,,,,3.427ms,0,0,REJ,,,0,Sr,1,60,1,40,,,,,,,,,,,,1:G4IZpJjDqXdKlLdPwYBayPMXksU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conn,2023-11-25T09:33:12.907761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CbRyU74j7thjGLrHGi,192.168.169.135,40946,192.168.169.136,1078,tcp,,,,,,,,,,,,,,,,,,,3.551ms,0,0,REJ,,,0,Sr,1,60,1,40,,,,,,,,,,,,1:yiVljhX3TTDfulPKINj762phrsI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
